manufacturer,category,fuel_type,engine_volume,mileage,price
MERCEDES-BENZ,Sedan,Petrol,2.5,219000,17876
CHEVROLET,Jeep,Diesel,2.0,48529,5331
MERCEDES-BENZ,Jeep,Petrol,3.2,0,11917
TOYOTA,Jeep,Petrol,2.7,108398,7213
TOYOTA,Sedan,Hybrid,2.5,109798,5488
MERCEDES-BENZ,Microbus,Diesel,2.3,12000,45473
LEXUS,Jeep,Hybrid,2.5,108344,25089
TOYOTA,Sedan,Hybrid,2.4,140000,10976
HYUNDAI,Sedan,Petrol,1.6,159048,13771
HYUNDAI,Sedan,Petrol,2.4,240000,15053
TOYOTA,Sedan,Hybrid,2.5,0,5959
TOYOTA,Sedan,Petrol,2.5,113600,27284
TOYOTA,Hatchback,Hybrid,1.8,182000,19757
MERCEDES-BENZ,Sedan,Petrol,3.5,163000,24775
TOYOTA,Jeep,Hybrid,3.3,264877,5645
HYUNDAI,Minivan,Diesel,2.5,68000,22000
CHEVROLET,Hatchback,Petrol,1.6,65642,12187
CHEVROLET,Sedan,Petrol,1.4,210000,14113
MERCEDES-BENZ,Jeep,Diesel,2.1,52000,79971
BMW,Coupe,Petrol,2.5,205000,7840
CHEVROLET,Sedan,Diesel,2.0,133923,21987
HYUNDAI,Jeep,Diesel,2.0,74476,23270
TOYOTA,Hatchback,Hybrid,1.8,170000,19800
TOYOTA,Jeep,LPG,3.4,103000,25089
NISSAN,Jeep,Petrol,1.6,113600,23521
HONDA,Hatchback,Hybrid,1.3,130000,11917
TOYOTA,Sedan,Hybrid,1.8,70042,23207
TOYOTA,Sedan,Hybrid,2.5,35058,18817
FORD,Microbus,Diesel,2.4,190000,17249
BMW,Jeep,Petrol,4.4,115000,14113
CHEVROLET,Sedan,Petrol,1.4,72126,17249
BMW,Sedan,Petrol,3.0,53065,51746
MERCEDES-BENZ,Sedan,Diesel,3.0,227200,37006
MERCEDES-BENZ,Coupe,Petrol,2.0,183000,7213
HONDA,Hatchback,Hybrid,1.5,76000,11604
TOYOTA,Sedan,Hybrid,2.5,12000,25089
FORD,Hatchback,Petrol,2.0,160000,15681
AUDI,Sedan,Diesel,2.0,22200,16621
BMW,Sedan,Petrol,2.5,190000,7213
BMW,Coupe,Petrol,3.0,198000,21012
FORD,Sedan,Petrol,2.0,116923,8467
TOYOTA,Sedan,Petrol,2.5,98000,22580
HYUNDAI,Sedan,Petrol,1.6,75586,12617
HYUNDAI,Sedan,Petrol,2.0,58414,51225
HYUNDAI,Hatchback,Petrol,1.6,107760,6272
TOYOTA,Jeep,Petrol,2.5,78000,43278
TOYOTA,Pickup,Petrol,3.5,12000,68994
TOYOTA,Jeep,CNG,4.5,190000,42337
BMW,Jeep,Petrol,4.4,180000,14113
CHEVROLET,Sedan,Petrol,1.8,68000,14426
HYUNDAI,Sedan,LPG,2.0,264872,11604
BMW,Sedan,Petrol,3.0,111205,32929
HONDA,Sedan,Petrol,1.8,87000,36235
MERCEDES-BENZ,Sedan,Diesel,3.0,273186,9879
TOYOTA,Hatchback,Hybrid,1.5,194098,9408
NISSAN,Hatchback,Petrol,1.2,80746,6275
MERCEDES-BENZ,Universal,Petrol,2.6,143000,11290
FORD,Sedan,Petrol,2.0,81000,12544
VOLKSWAGEN,Sedan,Petrol,1.8,64000,15681
HYUNDAI,Jeep,Diesel,2.0,36458,25716
TOYOTA,Sedan,Hybrid,1.8,127324,14426
CHEVROLET,Jeep,Diesel,2.0,138292,25299
HONDA,Hatchback,Petrol,1.3,180000,10349
TOYOTA,Sedan,Petrol,2.5,142000,22000
HYUNDAI,Jeep,Diesel,2.0,40950,57526
LEXUS,Jeep,Hybrid,3.3,224629,8154
HYUNDAI,Jeep,Diesel,2.0,161345,21652
MERCEDES-BENZ,Minivan,Petrol,2.3,185000,10036
TOYOTA,Sedan,Petrol,2.5,54400,31361
LEXUS,Jeep,Petrol,4.6,260771,46728
HYUNDAI,Jeep,Petrol,2.4,0,19444
CHEVROLET,Sedan,Diesel,2.0,161629,10669
TOYOTA,Sedan,Petrol,1.5,160000,11917
MERCEDES-BENZ,Minivan,Diesel,2.2,167000,23521
CHEVROLET,Jeep,Diesel,2.0,177864,17158
MERCEDES-BENZ,Sedan,Diesel,3.5,219030,29793
FORD,Hatchback,Petrol,2.0,192000,15681
CHEVROLET,Jeep,Diesel,2.0,54647,5018
HYUNDAI,Jeep,Diesel,2.0,89736,42218
HYUNDAI,Jeep,Diesel,1.7,116082,38016
TOYOTA,Hatchback,Hybrid,1.5,172000,16621
TOYOTA,Jeep,Petrol,2.7,397915,27284
TOYOTA,Sedan,Petrol,2.5,198472,16308
CHEVROLET,Sedan,Petrol,2.0,38194,14740
TOYOTA,Minivan,Petrol,1.0,0,15000
HYUNDAI,Sedan,LPG,2.0,292837,11290
CHEVROLET,Hatchback,Petrol,1.6,74181,8154
TOYOTA,Hatchback,Hybrid,1.8,396800,15681
HYUNDAI,Sedan,Petrol,2.0,179352,16599
MERCEDES-BENZ,Microbus,Diesel,2.9,2000,8500
MERCEDES-BENZ,Coupe,Petrol,3.5,92800,24775
FORD,Jeep,Petrol,2.3,61057,94528
TOYOTA,Hatchback,Hybrid,1.8,141000,17249
HYUNDAI,Sedan,Petrol,1.6,48088,25591
FORD,Jeep,Petrol,2.0,90352,54926
FORD,Jeep,Hybrid,2.5,214400,21012
HYUNDAI,Jeep,Diesel,2.0,142037,49723
BMW,Coupe,Petrol,3.0,178000,5645
LEXUS,Hatchback,Hybrid,1.8,122302,6586
TOYOTA,Sedan,Hybrid,1.5,184000,7840
TOYOTA,Jeep,Diesel,3.0,27000,109764
CHEVROLET,Sedan,Petrol,1.5,96000,22580
HYUNDAI,Sedan,LPG,2.0,36545,8311
CHEVROLET,Hatchback,Petrol,1.4,117000,21639
LEXUS,Jeep,Hybrid,3.5,186005,13328
HYUNDAI,Coupe,Petrol,2.0,191263,16753
HYUNDAI,Universal,Diesel,2.5,205425,19369
CHEVROLET,Sedan,Petrol,1.4,122000,17249
CHEVROLET,Sedan,Petrol,1.6,177839,5175
BMW,Sedan,Petrol,1.6,300000,5645
BMW,Sedan,Petrol,2.0,145000,21326
CHEVROLET,Sedan,Petrol,2.0,65006,21699
TOYOTA,Hatchback,Petrol,1.3,190000,8781
HONDA,Sedan,Petrol,1.8,29000,40889
BMW,Coupe,Petrol,3.0,164000,18189
HYUNDAI,Universal,Diesel,2.5,112718,40983
HYUNDAI,Jeep,Diesel,2.0,134797,24386
HYUNDAI,Jeep,Petrol,1.6,14661,61521
CHEVROLET,Sedan,Diesel,2.0,56290,9408
BMW,Jeep,Diesel,4.0,277100,78403
TOYOTA,Jeep,Petrol,2.5,63000,43905
MERCEDES-BENZ,Jeep,Petrol,3.2,227200,11917
FORD,Sedan,Hybrid,2.0,34000,37006
MERCEDES-BENZ,Jeep,Petrol,3.5,126000,25089
HYUNDAI,Jeep,Diesel,2.0,221000,23138
MERCEDES-BENZ,Sedan,Diesel,3.0,32000,21326
HYUNDAI,Coupe,Petrol,2.0,139448,11290
TOYOTA,Sedan,Hybrid,2.5,134700,25089
TOYOTA,Minivan,Petrol,2.0,204000,9095
TOYOTA,Sedan,Hybrid,2.5,35058,18817
HYUNDAI,Jeep,Diesel,2.0,198474,23536
FORD,Sedan,Petrol,3.5,112000,13739
NISSAN,Jeep,Petrol,1.6,111402,5018
TOYOTA,Hatchback,Petrol,1.5,86402,16960
HYUNDAI,Coupe,Petrol,1.6,79000,11917
TOYOTA,Jeep,Petrol,4.5,223000,15681
HONDA,Coupe,Petrol,1.5,32692,55845
HYUNDAI,Sedan,Petrol,2.0,173000,16599
AUDI,Sedan,Diesel,3.0,66661,11760
BMW,Sedan,Petrol,3.0,275000,14740
CHEVROLET,Sedan,Petrol,1.6,47829,6209
MERCEDES-BENZ,Sedan,Diesel,2.2,230000,8781
TOYOTA,Hatchback,Petrol,1.5,243450,10976
NISSAN,Jeep,Petrol,4.0,120000,27284
AUDI,Sedan,Petrol,2.0,226000,10976
BMW,Coupe,Petrol,3.0,10000,8500
TOYOTA,Sedan,Petrol,2.5,47128,26343
HONDA,Hatchback,Hybrid,1.3,147000,12231
MERCEDES-BENZ,Sedan,Petrol,2.0,56795,9408
HYUNDAI,Sedan,Petrol,1.6,92800,21953
HYUNDAI,Jeep,Diesel,2.0,134052,30006
FORD,Jeep,Petrol,3.5,130499,11917
CHEVROLET,Hatchback,Petrol,1.0,40079,6586
MERCEDES-BENZ,Sedan,Diesel,2.2,309000,8781
HYUNDAI,Sedan,Petrol,1.6,53000,27924
TOYOTA,Hatchback,Hybrid,1.5,265900,13172
FORD,Sedan,Plug-in Hybrid,2.0,163000,17876
HONDA,Sedan,Petrol,2.0,2927,34635
LEXUS,Jeep,Hybrid,3.3,14000,23834
LEXUS,Jeep,Petrol,4.6,146218,17562
CHEVROLET,Jeep,Diesel,2.0,74588,6586
HYUNDAI,Sedan,Hybrid,2.0,71218,5018
LEXUS,Sedan,Petrol,4.6,188266,31245
TOYOTA,Sedan,Hybrid,2.5,122000,27911
HONDA,Sedan,Hybrid,1.5,127000,17249
TOYOTA,Sedan,Petrol,3.5,53014,10663
LEXUS,Hatchback,Hybrid,1.8,132563,11447
TOYOTA,Sedan,Petrol,2.5,76000,16621
TOYOTA,Hatchback,Hybrid,1.5,111000,9252
TOYOTA,Jeep,Petrol,2.5,58285,23521
TOYOTA,Sedan,Petrol,4.0,57554,19130
FORD,Hatchback,Petrol,2.0,148000,13485
HYUNDAI,Sedan,Petrol,2.0,185120,15132
BMW,Coupe,Petrol,3.0,46656,15681
CHEVROLET,Jeep,Diesel,2.0,76550,39085
HYUNDAI,Sedan,Petrol,2.4,171000,14113
TOYOTA,Hatchback,Hybrid,1.5,143000,15210
TOYOTA,Sedan,Hybrid,2.5,155000,23521
CHEVROLET,Sedan,Petrol,1.8,142600,11099
HYUNDAI,Sedan,Petrol,1.8,61579,17876
HYUNDAI,Sedan,Petrol,2.0,68920,52696
TOYOTA,Hatchback,Hybrid,1.8,360755,15200
MERCEDES-BENZ,Sedan,Diesel,3.2,350000,10976
FORD,Sedan,Petrol,2.0,128000,20385
HYUNDAI,Sedan,Petrol,1.6,79570,21181
MERCEDES-BENZ,Microbus,Diesel,2.7,300000,42000
TOYOTA,Jeep,Petrol,2.0,18754,6272
NISSAN,Sedan,Petrol,1.5,111122,8624
TOYOTA,Sedan,Petrol,1.5,48300,19306
TOYOTA,Hatchback,Petrol,1.5,180000,7840
MERCEDES-BENZ,Sedan,Petrol,5.0,276396,7840
HYUNDAI,Sedan,Petrol,3.3,50000,25089
BMW,Jeep,Diesel,3.0,160000,94083
TOYOTA,Sedan,Petrol,1.8,140000,12544
MERCEDES-BENZ,Jeep,Petrol,3.5,124998,12858
NISSAN,Jeep,Petrol,1.6,4363,25089
VOLKSWAGEN,Sedan,Petrol,1.8,86000,18503
HYUNDAI,Hatchback,Petrol,1.6,80000,18817
TOYOTA,Sedan,Hybrid,2.5,125678,25089
TOYOTA,Sedan,Petrol,3.5,17542,31047
TOYOTA,Sedan,Hybrid,1.5,15000,13350
HYUNDAI,Jeep,Diesel,2.0,144000,32412
TOYOTA,Sedan,Petrol,2.5,148000,18817
TOYOTA,Jeep,Petrol,2.4,190000,18189
TOYOTA,Sedan,Hybrid,3.3,345405,5645
MERCEDES-BENZ,Sedan,Petrol,2.0,25000,78403
HONDA,Sedan,Petrol,1.5,20147,60000
HYUNDAI,Jeep,Diesel,2.0,105751,53154
CHEVROLET,Sedan,Petrol,1.4,20800,15681
HYUNDAI,Sedan,Diesel,1.6,43457,17038
MERCEDES-BENZ,Minivan,CNG,2.3,0,10663
TOYOTA,Hatchback,Hybrid,1.8,77000,21012
LEXUS,Jeep,Petrol,3.5,197044,6115
TOYOTA,Hatchback,Hybrid,1.8,63186,22894
TOYOTA,Sedan,Petrol,1.0,18000,9095
HYUNDAI,Sedan,Petrol,1.8,70220,34877
CHEVROLET,Limousine,Petrol,5.7,100000,15681
HYUNDAI,Sedan,LPG,2.0,291437,11604
TOYOTA,Sedan,Hybrid,2.4,150000,20385
HYUNDAI,Coupe,Petrol,2.0,115363,15289
MERCEDES-BENZ,Jeep,Petrol,3.0,49499,19130
VOLKSWAGEN,Sedan,Diesel,1.9,0,5959
MERCEDES-BENZ,Minivan,Diesel,2.2,179375,13172
HYUNDAI,Universal,Diesel,2.5,166144,21395
TOYOTA,Sedan,Petrol,2.5,110624,35438
TOYOTA,Sedan,Petrol,2.5,59000,34497
HYUNDAI,Jeep,Diesel,2.0,120950,28830
CHEVROLET,Sedan,Petrol,1.4,97189,15994
CHEVROLET,Sedan,Petrol,1.4,184000,14113
HONDA,Hatchback,Hybrid,1.3,64000,9408
CHEVROLET,Sedan,Petrol,1.8,182737,11704
TOYOTA,Sedan,Petrol,2.5,17300,45473
HYUNDAI,Jeep,Diesel,1.7,51053,37000
LEXUS,Sedan,Petrol,3.5,259066,8154
NISSAN,Sedan,Petrol,1.5,157500,9095
HYUNDAI,Jeep,Diesel,2.0,121189,33908
MERCEDES-BENZ,Sedan,CNG,2.0,554,7840
HYUNDAI,Sedan,LPG,2.0,285486,15681
TOYOTA,Sedan,Petrol,2.5,94000,20071
TOYOTA,Hatchback,Petrol,1.8,99000,15367
HYUNDAI,Sedan,Petrol,2.0,193486,13626
FORD,Sedan,Hybrid,2.0,147885,5645
TOYOTA,Hatchback,Hybrid,1.5,122500,12858
BMW,Universal,Petrol,3.0,255000,16935
CHEVROLET,Sedan,Petrol,1.4,89000,9722
HYUNDAI,Jeep,Diesel,2.0,125230,35140
HYUNDAI,Jeep,Diesel,1.7,79550,53154
VOLKSWAGEN,Sedan,Petrol,2.5,121600,19444
NISSAN,Jeep,Petrol,1.6,101717,23521
TOYOTA,Hatchback,Hybrid,0.0,0,12231
TOYOTA,Sedan,Hybrid,1.5,100000,11290
HYUNDAI,Sedan,Hybrid,2.4,240000,15500
HYUNDAI,Minivan,Diesel,2.5,52169,15524
HYUNDAI,Goods wagon,Diesel,1.6,156000,10976
HYUNDAI,Universal,Diesel,2.5,230000,17346
LEXUS,Jeep,Hybrid,3.5,151288,5175
NISSAN,Jeep,Petrol,1.6,167405,8781
MERCEDES-BENZ,Sedan,Diesel,3.5,219030,29793
TOYOTA,Sedan,Hybrid,2.5,131400,14426
HYUNDAI,Universal,Diesel,2.5,203073,27463
HYUNDAI,Jeep,Diesel,2.0,151000,23408
CHEVROLET,Sedan,Petrol,1.5,14162,10663
HYUNDAI,Sedan,Petrol,1.6,54865,32929
TOYOTA,Minivan,LPG,2.4,200000,9408
MERCEDES-BENZ,Jeep,Petrol,3.0,62938,20071
TOYOTA,Hatchback,Petrol,1.8,158302,16621
HYUNDAI,Sedan,Petrol,2.4,0,17249
NISSAN,Hatchback,Petrol,1.5,111111,8311
MERCEDES-BENZ,Sedan,Diesel,2.7,306089,15681
HYUNDAI,Sedan,Petrol,1.8,176000,14113
CHEVROLET,Jeep,Diesel,2.0,73650,28059
HYUNDAI,Jeep,Diesel,1.7,114886,35846
VOLKSWAGEN,Sedan,Petrol,2.5,83000,12544
BMW,Jeep,Petrol,3.0,300000,16000
TOYOTA,Hatchback,Hybrid,1.8,118856,18817
TOYOTA,Hatchback,Hybrid,1.5,99922,18503
HONDA,Hatchback,Hybrid,1.3,96000,11760
AUDI,Sedan,Petrol,2.0,225000,11000
HONDA,Sedan,Petrol,1.5,55000,21953
HONDA,Hatchback,Petrol,1.3,202000,9722
HONDA,Hatchback,Petrol,1.5,140203,7000
FORD,Sedan,Petrol,2.0,121600,12858
HYUNDAI,Sedan,LPG,2.0,66760,8006
MERCEDES-BENZ,Sedan,Diesel,2.2,0,18817
BMW,Sedan,Petrol,3.0,15000,14426
BMW,Sedan,Petrol,3.0,0,26657
FORD,Coupe,Petrol,3.7,132000,24462
BMW,Jeep,Diesel,3.0,141384,7056
TOYOTA,Hatchback,Hybrid,1.8,0,13485
MERCEDES-BENZ,Sedan,Petrol,2.4,2000,10349
NISSAN,Jeep,Petrol,1.6,65600,19757
BMW,Coupe,Petrol,2.5,240000,5488
TOYOTA,Sedan,Petrol,2.5,41068,38260
HONDA,Hatchback,Hybrid,1.5,70000,12231
LEXUS,Jeep,Hybrid,3.5,0,26657
TOYOTA,Sedan,Hybrid,2.5,179381,11133
TOYOTA,Sedan,Petrol,2.5,95000,20385
FORD,Microbus,Diesel,2.5,220000,12000
HYUNDAI,Sedan,Petrol,2.0,61600,50018
MERCEDES-BENZ,Sedan,Diesel,2.7,340000,11604
AUDI,Jeep,Petrol,2.0,1717,16308
HYUNDAI,Jeep,Diesel,2.0,123898,51517
TOYOTA,Jeep,Hybrid,3.3,420550,12074
LEXUS,Jeep,Hybrid,3.3,209000,24148
HYUNDAI,Sedan,Diesel,1.6,32844,14113
CHEVROLET,Sedan,Hybrid,2.4,117000,14113
MERCEDES-BENZ,Jeep,Diesel,3.0,158000,34494
LEXUS,Jeep,Petrol,4.6,155976,31988
HYUNDAI,Sedan,Petrol,1.6,59000,25089
TOYOTA,Hatchback,Petrol,1.5,123700,15530
BMW,Cabriolet,Petrol,2.5,15000,15053
HYUNDAI,Sedan,Petrol,2.0,33555,48873
TOYOTA,Jeep,Petrol,3.5,214480,6586
BMW,Jeep,Diesel,3.0,263000,43905
NISSAN,Hatchback,Petrol,1.8,190000,9600
TOYOTA,Sedan,Hybrid,3.5,368064,21639
TOYOTA,Hatchback,Hybrid,1.8,155126,11604
FORD,Cabriolet,Petrol,2.3,75000,42337
MERCEDES-BENZ,Sedan,Petrol,1.8,140000,14113
HONDA,Universal,Hybrid,1.5,57809,31211
VOLKSWAGEN,Sedan,Diesel,2.0,211512,18817
LEXUS,Hatchback,Hybrid,1.8,174043,5331
TOYOTA,Hatchback,Petrol,1.5,111000,14069
CHEVROLET,Sedan,Petrol,1.4,61760,19444
HONDA,Hatchback,Hybrid,1.3,101000,10036
HONDA,Sedan,Petrol,1.5,72066,44611
HYUNDAI,Sedan,Hybrid,2.4,147000,13799
CHEVROLET,Sedan,Diesel,2.0,52312,9408
HYUNDAI,Sedan,Petrol,2.4,111111,17249
TOYOTA,Sedan,Petrol,2.5,74000,23521
HONDA,Sedan,Petrol,1.5,17992,60831
CHEVROLET,Hatchback,Petrol,1.4,35830,11290
MERCEDES-BENZ,Sedan,Petrol,3.5,156800,37320
TOYOTA,Sedan,Petrol,2.4,10000,61154
TOYOTA,Sedan,Hybrid,1.8,80000,31361
HYUNDAI,Sedan,Petrol,1.6,98578,15100
MERCEDES-BENZ,Sedan,LPG,2.0,192125,12544
HYUNDAI,Sedan,Petrol,1.6,147718,20005
TOYOTA,Sedan,Hybrid,2.5,190549,5018
MERCEDES-BENZ,Sedan,Diesel,2.7,305000,10976
HYUNDAI,Sedan,Petrol,2.4,77766,6586
BMW,Sedan,CNG,4.0,14000,8467
LEXUS,Jeep,Petrol,2.0,37514,60684
BMW,Sedan,Diesel,3.0,83600,15524
HYUNDAI,Sedan,Petrol,1.6,120334,18826
BMW,Jeep,CNG,4.4,198000,6899
NISSAN,Jeep,Petrol,2.0,180000,12858
TOYOTA,Jeep,Petrol,2.5,159901,5959
HYUNDAI,Sedan,Petrol,2.0,47000,25716
TOYOTA,Hatchback,Petrol,1.5,56000,28225
CHEVROLET,Hatchback,Petrol,1.6,71000,11704
LEXUS,Jeep,Petrol,3.0,201000,11917
HYUNDAI,Universal,Diesel,2.5,45535,45436
HYUNDAI,Sedan,Petrol,1.8,62000,12858
HYUNDAI,Sedan,Petrol,1.8,82000,28523
TOYOTA,Hatchback,Hybrid,1.8,123270,14113
HYUNDAI,Jeep,Diesel,1.7,123833,45210
TOYOTA,Hatchback,Hybrid,1.8,130000,16308
BMW,Sedan,Petrol,1.6,294000,5959
HYUNDAI,Sedan,Hybrid,2.4,141000,21326
MERCEDES-BENZ,Sedan,Petrol,1.8,156800,28225
CHEVROLET,Sedan,Petrol,1.4,95000,13172
HYUNDAI,Sedan,Petrol,2.0,33693,29793
CHEVROLET,Sedan,Petrol,1.8,129023,6272
LEXUS,Sedan,Petrol,4.6,142669,23533
LEXUS,Jeep,Petrol,5.7,198600,106627
HYUNDAI,Jeep,Diesel,2.0,94558,38445
TOYOTA,Hatchback,Petrol,1.5,165900,10964
HYUNDAI,Sedan,LPG,2.0,160717,15060
HONDA,Minivan,Petrol,1.5,6800,21000
HYUNDAI,Jeep,Petrol,2.0,21,96915
HONDA,Hatchback,Hybrid,1.5,94500,19124
MERCEDES-BENZ,Sedan,Diesel,2.2,181000,21012
BMW,Sedan,Diesel,2.0,0,9408
TOYOTA,Sedan,Petrol,2.5,52000,39201
TOYOTA,Jeep,Hybrid,3.3,300366,14269
BMW,Sedan,Petrol,3.0,170000,26657
HYUNDAI,Sedan,Petrol,1.6,71551,36401
BMW,Jeep,Petrol,3.5,1000,23834
MERCEDES-BENZ,Goods wagon,Diesel,2.2,280000,19726
TOYOTA,Sedan,Petrol,1.8,165000,14740
BMW,Jeep,Petrol,3.0,107000,24462
HYUNDAI,Jeep,Diesel,2.0,119986,51526
HONDA,Minivan,Petrol,2.4,120500,15681
BMW,Sedan,LPG,2.5,140000,11290
MERCEDES-BENZ,Sedan,Petrol,2.0,205000,10036
CHEVROLET,Jeep,Diesel,1.6,67668,35328
MERCEDES-BENZ,Sedan,Diesel,3.0,171221,9565
TOYOTA,Hatchback,Hybrid,1.8,105000,19757
MERCEDES-BENZ,Coupe,Petrol,3.2,180264,6272
BMW,Sedan,Petrol,3.0,171000,21326
HYUNDAI,Sedan,Petrol,1.8,230400,15367
BMW,Sedan,Petrol,2.0,0,23834
TOYOTA,Sedan,Petrol,3.5,17542,31047
HYUNDAI,Hatchback,Petrol,1.6,51000,21856
HYUNDAI,Sedan,Petrol,1.8,112000,20071
NISSAN,Jeep,Petrol,2.0,145000,11604
TOYOTA,Hatchback,Petrol,1.3,190000,8624
TOYOTA,Sedan,Hybrid,2.5,89000,34497
LEXUS,Jeep,Petrol,4.6,275240,15681
TOYOTA,Jeep,Petrol,4.0,127000,24148
LEXUS,Jeep,Petrol,4.6,260771,46728
HYUNDAI,Hatchback,Petrol,1.6,57736,15053
FORD,Sedan,Petrol,1.5,133260,13485
FORD,Sedan,Hybrid,2.0,82296,5645
VOLKSWAGEN,Sedan,Petrol,2.0,20000,7100
TOYOTA,Jeep,Hybrid,3.5,109344,10663
CHEVROLET,Jeep,Diesel,2.2,78356,25763
TOYOTA,Sedan,Hybrid,1.8,376000,16932
TOYOTA,Sedan,Hybrid,2.5,0,10349
VOLKSWAGEN,Goods wagon,Diesel,2.5,228000,22577
HYUNDAI,Jeep,Diesel,2.0,140004,36068
TOYOTA,Hatchback,Hybrid,1.7,27500,10036
HONDA,Hatchback,Petrol,1.3,185000,8781
HYUNDAI,Jeep,Diesel,2.0,142427,18500
TOYOTA,Jeep,Petrol,2.0,25000,47669
LEXUS,Jeep,Petrol,4.6,273493,61154
CHEVROLET,Jeep,Diesel,2.0,172125,19416
AUDI,Coupe,Diesel,2.0,260000,9722
LEXUS,Jeep,Petrol,4.6,255406,12858
FORD,Microbus,Diesel,2.2,150000,11917
VOLKSWAGEN,Sedan,Petrol,1.8,32000,25716
LEXUS,Jeep,Petrol,4.6,255406,12858
LEXUS,Jeep,Petrol,4.6,255406,54568
TOYOTA,Jeep,Petrol,3.5,140966,23521
HYUNDAI,Sedan,LPG,2.0,350070,7840
LEXUS,Jeep,Petrol,3.5,124723,11290
HONDA,Hatchback,Petrol,1.3,108000,7840
HYUNDAI,Sedan,LPG,2.0,353049,10036
HYUNDAI,Sedan,LPG,2.0,331445,11290
MERCEDES-BENZ,Sedan,Diesel,2.7,210000,10976
AUDI,Sedan,Petrol,3.0,35000,100355
MERCEDES-BENZ,Jeep,LPG,3.2,234603,9408
HYUNDAI,Sedan,Petrol,1.8,112000,20385
LEXUS,Hatchback,Hybrid,1.8,98000,21326
HYUNDAI,Sedan,Petrol,1.6,165294,16308
MERCEDES-BENZ,Sedan,CNG,3.2,315994,15500
BMW,Jeep,LPG,3.0,200000,11917
VOLKSWAGEN,Sedan,Petrol,2.5,104000,7500
HONDA,Minivan,Petrol,1.5,100000,8500
HYUNDAI,Sedan,Petrol,1.6,198425,11274
HYUNDAI,Sedan,Petrol,2.0,20900,21012
FORD,Hatchback,Hybrid,2.0,243200,18503
TOYOTA,Hatchback,Petrol,1.8,10200,24148
FORD,Jeep,Petrol,1.6,123000,28852
VOLKSWAGEN,Sedan,Petrol,1.8,59661,17562
LEXUS,Jeep,Petrol,4.7,200000,24775
TOYOTA,Jeep,Hybrid,2.5,45000,71817
TOYOTA,Hatchback,Petrol,1.5,291200,13485
NISSAN,Hatchback,Petrol,1.6,180000,8154
HYUNDAI,Sedan,Petrol,1.8,147200,13172
MERCEDES-BENZ,Goods wagon,Diesel,2.2,260000,25089
TOYOTA,Hatchback,Hybrid,1.8,10700,18817
HYUNDAI,Universal,LPG,2.5,132320,38574
TOYOTA,Sedan,Hybrid,1.8,105600,21953
HYUNDAI,Jeep,Diesel,2.0,79730,33214
TOYOTA,Universal,Hybrid,1.5,1000,12231
TOYOTA,Sedan,Hybrid,2.5,100000,28225
HYUNDAI,Sedan,LPG,2.0,456867,9252
FORD,Coupe,Petrol,3.7,128000,31361
HYUNDAI,Sedan,Petrol,1.6,187500,12980
TOYOTA,Hatchback,Petrol,1.5,123000,12607
TOYOTA,Sedan,Hybrid,1.8,174309,20385
HYUNDAI,Sedan,LPG,2.0,85471,6899
TOYOTA,Sedan,Hybrid,1.8,206794,21012
HYUNDAI,Jeep,Diesel,2.2,132000,49889
VOLKSWAGEN,Sedan,Petrol,2.5,142000,10192
HYUNDAI,Jeep,Diesel,2.2,121302,31449
HYUNDAI,Sedan,Hybrid,2.4,115000,17249
TOYOTA,Hatchback,Hybrid,1.5,168000,16935
HYUNDAI,Sedan,LPG,2.0,81248,7119
TOYOTA,Sedan,Hybrid,1.5,108000,13172
TOYOTA,Sedan,Hybrid,2.5,89000,21012
TOYOTA,Hatchback,Hybrid,1.8,0,14897
MERCEDES-BENZ,Microbus,Diesel,2.2,0,31361
TOYOTA,Jeep,Hybrid,3.3,189000,22580
HYUNDAI,Jeep,Diesel,2.0,121639,48575
FORD,Coupe,Petrol,3.6,156192,23521
HYUNDAI,Sedan,Hybrid,2.4,116000,11917
FORD,Microbus,Diesel,2.0,376000,8467
HYUNDAI,Hatchback,Petrol,1.6,161600,17562
HYUNDAI,Minivan,Diesel,2.5,173490,23436
FORD,Microbus,Diesel,2.5,0,11917
NISSAN,Sedan,Hybrid,2.5,24800,9095
TOYOTA,Sedan,Petrol,2.5,123000,23521
MERCEDES-BENZ,Jeep,Diesel,3.0,203500,48296
TOYOTA,Hatchback,Petrol,1.5,14570,48566
HYUNDAI,Sedan,Petrol,1.6,176869,12140
TOYOTA,Sedan,Hybrid,1.8,191000,15994
HYUNDAI,Sedan,LPG,2.0,255591,15681
VOLKSWAGEN,Sedan,Petrol,1.4,6380,26814
BMW,Sedan,Petrol,4.4,145000,36065
BMW,Sedan,LPG,3.0,2200,10976
CHEVROLET,Pickup,Diesel,2.0,120000,13485
VOLKSWAGEN,Sedan,Hybrid,1.4,132399,21953
LEXUS,Jeep,Petrol,4.6,155976,81539
HYUNDAI,Sedan,Petrol,1.6,135378,16621
VOLKSWAGEN,Jeep,Diesel,5.0,170000,19757
HYUNDAI,Minivan,Diesel,2.5,92605,15681
VOLKSWAGEN,Sedan,Petrol,1.8,32585,6115
HYUNDAI,Jeep,Diesel,2.0,148310,29580
HYUNDAI,Minivan,Diesel,2.5,154154,32910
LEXUS,Jeep,Petrol,4.6,229334,34811
HYUNDAI,Universal,Diesel,2.5,222604,18500
NISSAN,Jeep,Petrol,1.6,76099,23521
VOLKSWAGEN,Sedan,LPG,1.8,215000,6586
